experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
20_84,20,locpc,True,"['0', '10']","['0', '10']",234
20_84,20,pc,True,"['0', '10']","['0', '10']",1123
20_85,20,locpc,True,"['1', '8', '16']","['1', '16']",360
20_85,20,pc,True,"['1', '8', '16']","['1', '16']",1188
20_86,20,locpc,True,"['18', '15']","['15', '18']",74
20_86,20,pc,True,"['18', '15']","['15', '18']",600
20_87,20,locpc,True,"['14', '0', '8', '4']","['0', '4', '8', '14']",925
20_87,20,pc,True,"['4', '0', '14', '8']","['0', '4', '8', '14']",2950
20_88,20,locpc,True,"['19', '15', '18']","['15', '19']",480
20_88,20,pc,True,"['18', '19', '15']","['15', '19']",1997
20_89,20,locpc,True,"['13', '7']","['7', '13']",75
20_89,20,pc,True,"['7', '13']","['7', '13']",741
20_90,20,locpc,True,"['0', '18', '16']","['0', '16', '18']",944
20_90,20,pc,True,"['16', '18', '0']","['0', '16', '18']",2637
20_91,20,locpc,True,"['1', '0']","['0', '1']",899
20_91,20,pc,True,"['1', '0']","['0', '1']",1378
20_92,20,locpc,True,"['1', '0']","['0', '1']",65
20_92,20,pc,True,"['0', '1']","['0', '1']",895
20_93,20,locpc,True,"['10', '2', '3']","['3', '10']",793
20_93,20,pc,True,"['3', '2', '10']","['3', '10']",1273
20_94,20,locpc,True,"['8', '2', '18']","['8', '18']",182
20_94,20,pc,True,"['8', '2', '18']","['8', '18']",543
20_95,20,locpc,True,"['5', '0']","['0', '5', '11']",621
20_95,20,pc,True,"['5', '0']","['0', '5', '11']",1627
20_96,20,locpc,True,"['19', '7']","['7', '19']",517
20_96,20,pc,True,"['19', '7']","['7', '19']",1629
20_97,20,locpc,True,"['1', '16']","['1', '16']",292
20_97,20,pc,True,"['16', '1']","['1', '16']",1490
20_98,20,locpc,True,"['14', '7', '5']","['5', '7', '14']",311
20_98,20,pc,True,"['5', '14', '7']","['5', '7', '14']",1099
20_99,20,locpc,True,"['15', '3']","['3', '15']",208
20_99,20,pc,True,"['3', '15']","['3', '15']",1529
30_0,30,locpc,True,"['5', '13']","['5', '13']",661
30_0,30,pc,True,"['5', '13']","['5', '13']",2548
30_1,30,locpc,True,"['17', '15']","['15', '17']",1292
30_1,30,pc,True,"['17', '15']","['15', '17']",5320
30_2,30,locpc,True,"['13', '29']","['13', '29']",130
30_2,30,pc,True,"['29', '13']","['13', '29']",2884
30_3,30,locpc,True,"['2', '28']","['2', '28']",377
30_3,30,pc,True,"['28', '2']","['2', '28']",2409
30_4,30,locpc,False,,['4'],1526
30_4,30,pc,True,['4'],['4'],2376
30_5,30,locpc,True,['1'],['1'],620
30_5,30,pc,True,['1'],['1'],1969
30_6,30,locpc,True,['24'],['24'],430
30_6,30,pc,True,['24'],['24'],2421
30_7,30,locpc,True,"['10', '14', '22']","['14', '22']",838
30_7,30,pc,True,"['22', '14', '10']","['14', '22']",2139
30_8,30,locpc,True,"['20', '5', '18']","['5', '18', '20']",297
30_8,30,pc,True,"['20', '18', '5']","['5', '18', '20']",1891
30_9,30,locpc,True,"['12', '29', '5']","['5', '12', '29']",417
30_9,30,pc,True,"['12', '29', '5']","['5', '12', '29']",4125
30_10,30,locpc,True,"['14', '20', '9']","['9', '14']",918
30_10,30,pc,True,"['14', '20', '9']","['9', '14']",1510
30_11,30,locpc,True,"['18', '10']","['10', '18']",1580
30_11,30,pc,True,"['18', '10']","['10', '18']",2449
30_12,30,locpc,True,"['21', '25', '19']","['19', '21', '25']",425
30_12,30,pc,True,"['25', '19', '21']","['19', '21', '25']",2666
30_13,30,locpc,True,"['17', '15', '29', '23']","['15', '17', '23', '29']",326
30_13,30,pc,True,"['15', '23', '29', '17']","['15', '17', '23', '29']",1433
30_14,30,locpc,True,"['25', '2', '21']","['2', '21']",176
30_14,30,pc,True,"['2', '25', '21']","['2', '21']",1509
30_15,30,locpc,True,"['14', '20']","['14', '20']",554
30_15,30,pc,True,"['14', '20']","['14', '20']",4684
30_16,30,locpc,True,['16'],['16'],903
30_16,30,pc,True,['16'],['16'],3341
30_17,30,locpc,True,"['1', '4']","['1', '4']",354
30_17,30,pc,True,"['4', '1']","['1', '4']",7006
30_18,30,locpc,True,"['1', '12', '27']","['1', '12', '27']",167
30_18,30,pc,True,"['1', '12', '27']","['1', '12', '27']",2573
30_19,30,locpc,True,"['0', '12', '28']","['0', '12', '28']",346
