experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_0,100,locpc,False,,['81'],880
100_0,100,ldecc,False,,['81'],12853
100_0,100,pc,False,,['81'],16370
100_0,100,CMB,True,['42'],['81'],33215
100_0,100,MBbyMB,True,"['30', '18', '62']",['81'],9417
100_1,100,locpc,True,"['62', '8']","['8', '33', '62']",5365
100_1,100,ldecc,True,[],"['8', '33', '62']",9807
100_1,100,pc,True,"['62', '8']","['8', '33', '62']",24139
100_1,100,CMB,True,"['62', '8', '33', '0']","['8', '33', '62']",7134
100_1,100,MBbyMB,True,"['3', '13', '62', '8', '93', '33', '0']","['8', '33', '62']",12469
100_2,100,locpc,True,[],"['15', '96']",5306
100_2,100,ldecc,True,['53'],"['15', '96']",8649
100_2,100,pc,True,[],"['15', '96']",29055
100_2,100,CMB,True,['64'],"['15', '96']",38379
100_2,100,MBbyMB,True,"['2', '12', '48', '54', '82', '90', '21', '6']","['15', '96']",35162
100_3,100,locpc,False,,['75'],9648
100_3,100,ldecc,True,"['59', '75']",['75'],5559
100_3,100,pc,False,,['75'],30073
100_3,100,CMB,True,['0'],['75'],10923
100_3,100,MBbyMB,True,"['15', '56', '75', '0']",['75'],3571
100_4,100,locpc,False,,['0'],2932
100_4,100,ldecc,True,"['95', '0']",['0'],1816
100_4,100,pc,False,,['0'],22995
100_4,100,CMB,True,"['43', '20', '30', '95']",['0'],661
100_4,100,MBbyMB,True,"['36', '20', '98', '95']",['0'],5864
100_5,100,locpc,True,"['0', '12', '2']",['0'],888
100_5,100,ldecc,True,[],['0'],9483
100_5,100,pc,True,"['0', '2', '12']",['0'],22580
100_5,100,CMB,True,"['18', '12', '0', '2']",['0'],7806
100_5,100,MBbyMB,True,"['17', '0', '96', '2', '80']",['0'],12597
100_6,100,locpc,False,,['95'],1911
100_6,100,ldecc,False,,['95'],15393
100_6,100,pc,False,,['95'],22242
100_6,100,CMB,True,"['54', '32', '43', '86', '47']",['95'],8673
100_6,100,MBbyMB,True,"['32', '28']",['95'],18140
100_7,100,locpc,True,"['29', '22', '73', '11']","['29', '73']",2528
100_7,100,ldecc,True,"['73', '29']","['29', '73']",9621
