Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD,Max_strength.perceptual,Minkowski3.perceptual,Exclusivity.perceptual,Dominant.perceptual,Max_strength.action,Minkowski3.action,Exclusivity.action,Dominant.action,Max_strength.sensorimotor,Minkowski3.sensorimotor,Exclusivity.sensorimotor,Dominant.sensorimotor,N_known.perceptual,List_N.perceptual,Percent_known.perceptual,N_known.action,List_N.action,Percent_known.action,Mean_age.perceptual,Mean_age.action,List#.perceptual,List#.action
EGOISM,2.277777778,0.055555556,0.055555556,1,0.111111111,2.833333333,0.333333333,0.277777778,3.111111111,0.611111111,0.444444444,1.775836358,0.23570226,0.23570226,1.680336101,0.471404521,1.790497795,1.028991511,0.826442095,2.025975114,1.036900863,1.1490263,2.833333333,3.288568182,0.438596491,Visual,3.111111111,3.12395484,0.593023256,Head,3.111111111,4.042296656,0.275,Head,18,20,0.9,18,19,0.947368421,36.47058824,37.66666667,PN_Sample_144.csv,MN_sample_144.csv
EGOIST,2.428571429,0,0.214285714,0.5,0.357142857,2.642857143,0.058823529,0.235294118,2.058823529,1.411764706,0.176470588,2.064881659,0,0.425815314,0.940539943,0.841897386,1.905746083,0.242535625,0.752446989,2.249182858,2.032818964,0.392952624,2.642857143,3.206353161,0.430232558,Visual,2.058823529,2.26105391,0.507462687,Head,2.642857143,3.544278006,0.262083333,Visual,14,20,0.7,17,19,0.894736842,34.28571429,37.47058824,PN_Sample_148.csv,MN_sample_148.csv
EGOISTIC,2.933333333,0,0,0.4,0,2.266666667,0.105263158,0.210526316,3.105263158,2.473684211,0.894736842,2.051712409,0,0,1.055597326,0,1.907379154,0.315301768,0.418853908,2.282657731,2.010207868,1.696229048,2.933333333,3.330700143,0.523809524,Auditory,3.105263158,3.578017575,0.441860465,Head,3.105263158,4.357789626,0.250637213,Head,15,17,0.882352941,19,20,0.95,38.06666667,35,PN_Sample_723.csv,MN_sample_723.csv
EGOISTICAL,2.333333333,0.333333333,0.277777778,1.777777778,0.277777778,2.555555556,0.684210526,0.947368421,3.736842105,2.526315789,0.894736842,1.814970426,1.028991511,0.826442095,1.926763686,0.669113158,1.68809751,1.335524515,1.470966584,1.694504361,2.064741605,1.370106924,2.555555556,3.273937644,0.301470588,Visual,3.736842105,4.125044386,0.347305389,Head,3.736842105,4.721943094,0.211627907,Head,18,18,1,19,20,0.95,37.72222222,34.84210526,PN_Sample_254.csv,MN_sample_254.csv
EGOISTICALLY,3.133333333,0,0.266666667,2.533333333,0.066666667,2.666666667,0.470588235,0.470588235,3.470588235,1.352941176,0.470588235,2.231804736,0,0.703731551,1.995232413,0.25819889,2.058663459,1.374665735,1.374665735,1.806849712,1.966633433,1.374665735,3.133333333,4.041300495,0.361538462,Auditory,3.470588235,3.546119045,0.481132075,Head,3.470588235,4.800047295,0.232894737,Head,15,16,0.9375,17,19,0.894736842,40.86666667,37.35294118,PN_Sample_391.csv,MN_sample_391.csv
EGOMANIA,2.466666667,0.266666667,0.6,2.266666667,0.533333333,3.266666667,0.2,0.25,2.8,0.8,0.15,2.099886618,0.703731551,1.298350602,2.153623746,1.457329587,1.830950833,0.523148364,0.550119604,2.261811105,1.472555959,0.366347549,3.266666667,3.955753098,0.319148936,Visual,2.8,2.822731622,0.630952381,Head,3.266666667,4.38629613,0.229166667,Visual,15,17,0.882352941,20,21,0.952380952,41.2,37.1,PN_Sample_483.csv,MN_sample_483.csv
EGOMANIAC,3,0,0,1.714285714,0.071428571,2.5,0.4,1.1,3.5,2.55,0.75,1.839732422,0,0,2.163635524,0.267261242,1.60527975,0.753937035,1.651155895,1.933091334,2.258900524,1.517442447,3,3.625722797,0.411764706,Auditory,3.5,3.942366285,0.373493976,Head,3.5,4.775928609,0.22456462,Head,14,15,0.933333333,20,21,0.952380952,37.07142857,37.1,PN_Sample_251.csv,MN_sample_251.csv
EGOMANIACAL,2.588235294,0,0.294117647,0.705882353,0,2.705882353,0.055555556,0.222222222,3,1.222222222,0.111111111,2.032818964,0,0.848874688,1.263165957,0,1.862951485,0.23570226,0.942809042,2.400980192,2.016273661,0.471404521,2.705882353,3.347985122,0.429906542,Visual,3,3.066596117,0.638554217,Head,3,4.048694103,0.275097393,Head,17,18,0.944444444,18,19,0.947368421,42.64705882,36.72222222,PN_Sample_751.csv,MN_sample_751.csv
EGOTISM,2.25,0,0.2,2.45,0,2.25,0.157894737,0.421052632,2.578947368,1.684210526,0.421052632,1.681947493,0,0.615587011,2.01246118,0,1.650358813,0.374634325,1.017392608,2.036221705,2.161600014,0.96123702,2.45,3.347027139,0.342657343,Interoceptive,2.578947368,2.805563026,0.46,Head,2.578947368,3.905678283,0.207759169,Head,20,20,1,19,19,1,34.45,37.05263158,PN_Sample_522.csv,MN_sample_522.csv
EGOTIST,2.4,0,0.066666667,0.466666667,0,1.666666667,0.833333333,1.388888889,3.5,2.833333333,1.222222222,1.843908891,0,0.25819889,1.060098827,0,1.877181271,1.617914416,1.944491129,1.757337558,2.036432867,1.664704728,2.4,2.647431024,0.52173913,Auditory,3.5,4.135056268,0.272727273,Head,3.5,4.469081921,0.243431221,Head,15,19,0.789473684,18,20,0.9,36.66666667,36.5,PN_Sample_660.csv,MN_sample_660.csv
EGOTISTIC,2.722222222,0.222222222,0.388888889,1.888888889,0.333333333,2.888888889,0.35,0.55,3.5,2.4,0.6,1.526455161,0.732084498,1.144752164,1.843554396,1.028991511,1.811365714,0.74515982,0.944513241,1.933091334,2.137386501,1.095445115,2.888888889,3.711552491,0.315789474,Visual,3.5,3.851295454,0.425675676,Head,3.5,4.765921733,0.20687237,Head,18,18,1,20,20,1,37.72222222,34.55,PN_Sample_254.csv,MN_sample_254.csv
EGOTISTICAL,2.0625,0.3125,0.3125,2.25,0.25,2.25,0.411764706,0.588235294,3.411764706,1.705882353,0.705882353,2.015564437,1.25,1.01447852,1.732050808,1,1.732050808,1.003669737,1.064120736,1.804813825,2.023755972,1.159994929,2.25,3.162571473,0.268907563,Visual,3.411764706,3.564849952,0.439655172,Head,3.411764706,4.253109755,0.221706625,Head,16,16,1,17,17,1,33.5,38.41176471,PN_Sample_104.csv,MN_sample_104.csv
EGOTISTICALLY,1.705882353,0,0,1.882352941,0,2,0.333333333,0.388888889,3,1.388888889,0.222222222,1.862951485,0,0,2.176073096,0,1.732050808,0.9701425,1.144752164,2.169304578,2.033220826,0.548318881,2,2.697749777,0.357894737,Visual,3,3.099826845,0.520833333,Head,3,3.6697271,0.274685817,Head,17,19,0.894736842,18,18,1,38.70588235,33.72222222,PN_Sample_222.csv,MN_sample_222.csv
EGREGIOUSLY,2,0.090909091,1.090909091,1,0.363636364,1.727272727,0.25,0.6875,2.875,1.4375,0.5625,1.788854382,0.301511345,1.445997611,1.414213562,0.924416278,1.902151891,0.774596669,1.701714821,2.125245084,1.998958062,1.412739655,2,2.493335619,0.304347826,Auditory,2.875,3.00932968,0.451612903,Head,2.875,3.496678787,0.230371415,Head,11,17,0.647058824,16,20,0.8,34.90909091,37.5,PN_Sample_430.csv,MN_sample_430.csv
EH,2.666666667,0.5,0.583333333,2.083333333,0.5,1.083333333,0,0.538461538,1.230769231,2.615384615,0.076923077,2.269694947,1.167748416,1.164500153,2.020725942,1.167748416,1.676486224,0,1.198289379,1.535895296,2.022311447,0.277350098,2.666666667,3.097713046,0.292134831,Auditory,2.615384615,2.710375598,0.586206897,Mouth,2.666666667,3.67506741,0.224500809,Auditory,12,19,0.631578947,13,20,0.65,35.5,36.76923077,PN_Sample_490.csv,MN_sample_490.csv
EIGHT,2,0.157894737,1,0.315789474,0.157894737,3.526315789,1,1.647058824,2.705882353,1.764705882,0.882352941,2.236067977,0.688247202,1.598610508,0.820069887,0.501459857,1.806421295,1.903943276,2.234423205,2.338928865,2.107409896,1.833110503,3.526315789,3.753655914,0.470588235,Visual,2.705882353,3.156931076,0.227941176,Head,3.526315789,4.385617803,0.222222222,Visual,19,19,1,17,17,1,42.63157895,36.11764706,PN_Sample_777.csv,MN_sample_777.csv
EIGHTEEN,1.294117647,0,0.470588235,1.235294118,0,2.117647059,0.285714286,0.666666667,2.142857143,0.619047619,0.333333333,1.611082939,0,1.124591429,2.047236301,0,1.932690901,1.10194633,1.683250823,2.128044038,1.4309504,1.110555417,2.117647059,2.390060836,0.413793103,Visual,2.142857143,2.185129638,0.458823529,Head,2.142857143,2.887960392,0.233801956,Head,17,17,1,21,21,1,33.41176471,38.04761905,PN_Sample_704.csv,MN_sample_704.csv
EIGHTEENTH,0.789473684,0.105263158,0.263157895,0.368421053,0.052631579,1.684210526,0.052631579,0.210526316,2.157894737,0.894736842,0,1.228320776,0.458831468,0.733492806,1.011628298,0.229415734,1.796683104,0.229415734,0.917662935,1.951158001,1.663154193,0,1.684210526,1.747776299,0.5,Visual,2.157894737,2.208645016,0.650793651,Head,2.157894737,2.525759807,0.328,Head,19,19,1,19,20,0.95,35.68421053,36.68421053,PN_Sample_197.csv,MN_sample_197.csv
EIGHTH,1.5,0.055555556,0.277777778,0.111111111,0.277777778,2.444444444,0.05,0.9,1.95,0.45,0.05,2.007339474,0.23570226,0.669113158,0.471404521,1.178511302,2.280924019,0.223606798,1.713721712,2.038446261,1.190974833,0.223606798,2.444444444,2.621989058,0.511904762,Visual,1.95,2.019415084,0.558823529,Head,2.444444444,2.972374924,0.296831956,Visual,18,18,1,20,20,1,39.27777778,36.95,PN_Sample_767.csv,MN_sample_767.csv
EIGHTIETH,1.342857143,0.485714286,0.485714286,0.4,0.342857143,2.342857143,0.315789474,0.578947368,1.842105263,0.736842105,0.421052632,1.696759145,1.336620598,1.094677728,1.168206267,1.10992467,1.9241936,0.671038298,0.96123702,1.772103518,1.147078669,1.017392608,2.342857143,2.499461419,0.37037037,Visual,1.842105263,1.908471778,0.391891892,Head,2.342857143,2.825868388,0.218087688,Visual,35,36,0.972222222,19,20,0.95,37.97142857,42.21052632,PN_Sample_699.csv,MN_sample_699.csv
EIGHTY,1.473684211,0,0.526315789,1.315789474,0.105263158,2.263157895,0.368421053,1.052631579,1.578947368,0.736842105,0.421052632,1.678902454,0,1.306752593,2.001461454,0.315301768,1.939132259,1.116070802,1.809655713,1.923994383,1.284181766,1.017392608,2.263157895,2.582180269,0.398148148,Visual,1.578947368,1.778709741,0.291139241,Head,2.263157895,2.837446945,0.229946524,Visual,19,19,1,19,19,1,39.89473684,39.21052632,PN_Sample_678.csv,MN_sample_678.csv
EITHER,0.705882353,0.058823529,0.117647059,0.647058824,0.117647059,1.411764706,0.157894737,0.684210526,1.210526316,0.684210526,0,1.358524286,0.242535625,0.332105582,1.366618842,0.48507125,1.66052791,0.374634325,1.600438536,1.750522061,1.529438226,0,1.411764706,1.509547026,0.442307692,Visual,1.210526316,1.342283983,0.442307692,Head,1.411764706,1.802699837,0.243589744,Visual,17,17,1,19,19,1,35.47058824,35.63157895,PN_Sample_569.csv,MN_sample_569.csv
EJACULATE,0.941176471,0.941176471,3.058823529,3.529411765,0.882352941,2.764705882,1.35,2.85,2.2,1.5,3.2,1.748949264,1.819017188,1.951620744,1.806849712,1.218726433,2.016476251,1.725200217,2.007223796,2.261811105,2.090076805,2.041671142,3.529411765,4.579989314,0.218446602,Interoceptive,3.2,4.167867032,0.166666667,Torso,3.529411765,5.523008184,0.114010641,Interoceptive,17,17,1,20,20,1,39.17647059,41,PN_Sample_024.csv,MN_sample_024.csv
EJACULATION,1.866666667,1.4,2.933333333,3.733333333,1.666666667,3.933333333,0.8,1.95,2.4,1.05,3.3,2.030716505,2.097617696,1.94446712,1.709915063,1.759328876,1.437590577,1.361114095,1.877147893,2.161870535,1.316894273,1.976173868,3.933333333,5.336862248,0.163090129,Visual,3.3,3.889595321,0.263157895,Torso,3.933333333,5.951935787,0.125166445,Visual,15,16,0.9375,20,20,1,36.86666667,34.45,PN_Sample_114.csv,MN_sample_114.csv
EJACULATOR,0.933333333,0,1.333333333,2.066666667,0.066666667,3.733333333,1.047619048,2.761904762,1.428571429,1.619047619,2.047619048,1.162919151,0,1.759328876,2.016597795,0.25819889,1.709915063,1.687488977,2.022492569,1.748468718,2.085094494,2.178903175,3.733333333,4.000938052,0.459016393,Visual,2.761904762,3.360870046,0.192513369,Hand_arm,3.733333333,4.672444283,0.219116825,Visual,15,18,0.833333333,21,21,1,40.13333333,37.85714286,PN_Sample_533.csv,MN_sample_533.csv
EJACULATORY,1.135135135,0.567567568,2.486486486,3.891891892,0.972972973,3,0.263157895,1.421052632,1.157894737,0.789473684,1.526315789,1.734649535,1.444155665,1.850249557,1.523588304,1.499749729,1.972026594,0.733492806,1.894899278,1.462993806,1.474936811,1.954152873,3.891891892,4.701001219,0.275784753,Interoceptive,1.526315789,2.039876146,0.244897959,Torso,3.891891892,4.825693855,0.210826446,Interoceptive,37,41,0.902439024,19,21,0.904761905,33.94444444,36.94736842,PN_Sample_017.csv,MN_sample_017.csv
EJECT,1.181818182,0,1.909090909,1.590909091,0,3.772727273,1.05,2.7,1.3,0.9,0.8,1.40191582,0,1.973855085,2.0853021,0,1.601541465,1.431782106,1.838191331,1.657518754,1.209610638,1.321880638,3.772727273,4.04804859,0.446236559,Visual,2.7,2.895618632,0.281481481,Hand_arm,3.772727273,4.491552419,0.24813154,Visual,22,22,1,20,20,1,36.04545455,35.35,PN_Sample_264.csv,MN_sample_264.csv
EJECTION,1.315789474,0.105263158,1.631578947,0.684210526,0.210526316,2.789473684,1.35,1.95,1.5,0.85,1.75,1.973508764,0.458831468,2.005839428,1.492672159,0.535303379,2.097060042,1.926955603,2.211810404,2.013114895,1.694418081,2.149051198,2.789473684,3.060174932,0.3984375,Visual,1.95,2.678835445,0.148648649,Hand_arm,2.789473684,3.631242488,0.189873418,Visual,19,19,1,20,20,1,37.63157895,34.55,PN_Sample_717.csv,MN_sample_717.csv
EJECTOR,1.058823529,0.294117647,1.117647059,0.823529412,0.294117647,2.176470588,1.1875,1.75,2,1.25,1.25,1.748949264,1.212678125,1.615640467,1.42457424,1.212678125,2.128241472,1.600781059,1.693123347,1.712697677,1.527525232,1.770122406,2.176470588,2.381251153,0.326530612,Visual,2,2.665598548,0.109243697,Head,2.176470588,3.189376549,0.142578669,Visual,17,18,0.944444444,16,17,0.941176471,37.35294118,41.0625,PN_Sample_093.csv,MN_sample_093.csv
EL NINO,1.789473684,0,0.473684211,0.526315789,0.368421053,2.157894737,1.470588235,1.470588235,2.882352941,1.176470588,1.529411765,1.652571981,0,1.020262551,1.348596845,1.164785451,1.803181075,1.907801322,1.907801322,2.176073096,1.975958442,1.972233729,2.157894737,2.524067505,0.405940594,Visual,2.882352941,3.286968037,0.2,Head,2.882352941,3.722760815,0.208184258,Head,19,20,0.95,17,21,0.80952381,38.68421053,40.41176471,PN_Sample_489.csv,MN_sample_489.csv
ELABORATE,2.941176471,0.235294118,0.294117647,0.529411765,0.176470588,1.882352941,0.105263158,0.421052632,2.052631579,3.210526316,0.157894737,1.853057886,0.562295715,0.685994341,0.799816155,0.52859414,1.798692335,0.315301768,0.768533197,2.146668846,1.931578151,0.501459857,2.941176471,3.184847038,0.45631068,Auditory,3.210526316,3.471068383,0.522123894,Mouth,3.210526316,4.200703389,0.258638473,Mouth,17,17,1,19,19,1,36.76470588,33.15789474,PN_Sample_354.csv,MN_sample_354.csv
ELABORATELY,1.4375,0,0.5,0.25,0,2.375,1.285714286,2.142857143,2.619047619,2.19047619,1.095238095,1.67207456,0,1.211060142,0.577350269,0,1.454876856,1.647508942,1.651838802,1.716863142,1.749829924,1.640267109,2.375,2.546210872,0.520547945,Visual,2.619047619,3.469233421,0.163265306,Head,2.619047619,3.876692157,0.18847719,Head,16,17,0.941176471,21,21,1,34.4,40,PN_Sample_263.csv,MN_sample_263.csv
ELABORATENESS,1.631578947,0.526315789,0.894736842,1.157894737,0.315789474,2.842105263,0.263157895,0.684210526,1.631578947,1.578947368,0.368421053,1.498537299,1.073334423,1.286456669,1.675415633,0.945905303,1.951158001,0.733492806,0.945905303,1.706540566,1.804801912,0.76088591,2.842105263,3.098459529,0.342857143,Visual,1.631578947,2.05421058,0.302325581,Head,2.842105263,3.374167822,0.216814159,Visual,19,20,0.95,19,19,1,35.10526316,37.05263158,PN_Sample_522.csv,MN_sample_522.csv
ELABORATION,3.388888889,0.333333333,0.444444444,0.888888889,0.333333333,1.777777778,0.055555556,0.222222222,1.333333333,3,0.055555556,1.819466272,1.188177052,1.247219129,1.409584373,1.188177052,1.832887646,0.23570226,0.548318881,1.970368732,2,0.23570226,3.388888889,3.56747393,0.426356589,Auditory,3,3.085737018,0.630952381,Mouth,3.388888889,4.21311969,0.281690141,Auditory,18,18,1,18,18,1,35,35.11111111,PN_Sample_511.csv,MN_sample_511.csv
ELABORATIVE,3.428571429,0.142857143,0.214285714,0.5,0.071428571,1.785714286,0.6,1.3,3.05,2.75,0.45,1.988980632,0.534522484,0.578934224,1.160238702,0.267261242,1.968153036,1.429022485,1.525226472,1.820208201,2.022895267,1.190974833,3.428571429,3.586564335,0.546511628,Auditory,3.05,3.724685798,0.319018405,Head,3.428571429,4.607442167,0.234882559,Auditory,14,16,0.875,20,20,1,33.07142857,42.15,PN_Sample_231.csv,MN_sample_231.csv
ELABORATOR,3.666666667,0,0,0.333333333,0,2.583333333,0.235294118,0.705882353,1.941176471,2.176470588,0.294117647,1.61432977,0,0,1.154700538,0,1.621353718,0.752446989,1.611082939,2.135140166,2.270332963,0.848874688,3.666666667,4.052911494,0.556962025,Auditory,2.176470588,2.621462314,0.362637363,Mouth,3.666666667,4.389720388,0.307186858,Auditory,12,15,0.8,17,17,1,39.25,34.05882353,PN_Sample_705.csv,MN_sample_705.csv
ELAPSE,0.625,0.125,0.125,1.4375,0.25,2.9375,0.444444444,0.388888889,1.944444444,0.5,0.277777778,1.087811258,0.5,0.341565026,1.75,0.683130051,1.691892432,1.041617646,1.036900863,2.071436621,1.098126747,0.669113158,2.9375,3.057467787,0.511363636,Visual,1.944444444,1.969943808,0.46875,Head,2.9375,3.308830398,0.310582822,Visual,16,20,0.8,18,20,0.9,42.1875,39.5,PN_Sample_480.csv,MN_sample_480.csv
ELASTIC,1.055555556,0.166666667,3.5,0.333333333,0.055555556,3.888888889,1.285714286,2.619047619,2.333333333,0.952380952,1.142857143,1.696786659,0.707106781,1.823054967,0.766964989,0.23570226,1.529663127,1.585649934,2.132514724,2.221110833,1.627150592,1.681835732,3.888888889,4.686127475,0.425925926,Visual,2.619047619,3.275755579,0.2,Hand_arm,3.888888889,5.168362118,0.221153846,Visual,18,18,1,21,21,1,37.27777778,34.33333333,PN_Sample_552.csv,MN_sample_552.csv
ELASTIC BAND,0.75,0.1,4.1,0.25,0.5,3.65,1,3.25,1.45,0.05,1.3,1.164157703,0.307793506,1.410487038,0.638666374,0.76088591,1.631111988,1.521771821,1.773340588,2.01246118,0.223606798,1.75018796,4.1,4.906414271,0.427807487,Haptic,3.25,3.436229503,0.453900709,Hand_arm,4.1,5.413927241,0.24695122,Haptic,20,20,1,20,20,1,35.5,37.15,PN_Sample_123.csv,MN_sample_123.csv
ELASTICALLY,0.45,0.2,2.95,0.35,0.05,3.05,0.65,1.7,1,0.4,0.75,0.998683344,0.615587011,1.986136159,0.933302004,0.223606798,1.932410548,1.089422831,1.809332532,1.486783883,0.940324692,1.164157703,3.05,3.784124093,0.425531915,Visual,1.7,1.882714879,0.288888889,Hand_arm,3.05,3.933496813,0.25974026,Visual,20,20,1,20,20,1,37.8,40.6,PN_Sample_199.csv,MN_sample_199.csv
ELASTICITY,0.647058824,0.294117647,3.176470588,0.529411765,0.352941176,3.058823529,1.421052632,2.947368421,2.052631579,1.157894737,1.157894737,1.411611511,1.212678125,1.878672873,1.374665735,1.221739358,1.712840778,1.502434671,1.649029486,1.778691286,1.7082531,1.572795031,3.176470588,3.93990935,0.357664234,Haptic,2.947368421,3.426396713,0.204819277,Hand_arm,3.176470588,4.662924327,0.171612903,Haptic,17,18,0.944444444,19,20,0.95,40,39,PN_Sample_466.csv,MN_sample_466.csv
ELASTICIZE,0.571428571,0.071428571,1.642857143,0,0.071428571,2.785714286,0.176470588,1.764705882,0.764705882,0.235294118,0.294117647,1.157868447,0.267261242,1.94569121,0,0.267261242,1.805060043,0.52859414,1.751050105,1.347655917,0.752446989,0.985184366,2.785714286,2.971548319,0.541666667,Visual,1.764705882,1.815784006,0.490909091,Hand_arm,2.785714286,3.182253221,0.332497492,Visual,14,17,0.823529412,17,18,0.944444444,43.57142857,37.17647059,PN_Sample_772.csv,MN_sample_772.csv
ELATE,2.285714286,0.071428571,0.214285714,3,0.071428571,2.428571429,0.65,1,3.45,2,0.95,1.772810521,0.267261242,0.425815314,1.961161351,0.267261242,1.785164751,1.182103388,1.4509525,1.791059669,1.891810606,1.571958216,3,3.762791862,0.362831858,Interoceptive,3.45,3.713165299,0.347826087,Head,3.45,4.709765415,0.209570226,Head,14,16,0.875,20,20,1,35.21428571,37.1,PN_Sample_191.csv,MN_sample_191.csv
ELATED,1.75,0,0.0625,2.9375,0,1.6875,0.684210526,1.263157895,3.526315789,2.368421053,1,1.770122406,0,0.25,1.982212568,0,1.740450133,1.002919714,1.593113836,1.645479365,2.060488785,1.452966315,2.9375,3.286953422,0.45631068,Interoceptive,3.526315789,3.925076689,0.321428571,Head,3.526315789,4.578587847,0.230785791,Head,16,16,1,19,19,1,34.4375,39.73684211,PN_Sample_745.csv,MN_sample_745.csv
ELATEDLY,1.6,0.333333333,0.666666667,3.666666667,0.2,2.066666667,0.266666667,0.4,1.666666667,1.133333333,0.4,1.882247896,0.723746864,1.112697281,1.447493729,0.560611911,1.980860804,0.59361684,1.055597326,1.877181271,1.457329587,0.828078671,3.666666667,3.969784679,0.40625,Interoceptive,1.666666667,1.840274878,0.362068966,Head,3.666666667,4.097458049,0.279569892,Interoceptive,15,16,0.9375,15,18,0.833333333,30.06666667,34.8,PN_Sample_038.csv,MN_sample_038.csv
ELATEDNESS,2,0,0.1875,3.3125,0,2.1875,0.555555556,0.833333333,2.888888889,2.055555556,0.611111111,1.712697677,0,0.543905629,1.990602924,0,1.682012683,1.041617646,1.098126747,1.843554396,2.042841799,0.916443823,3.3125,3.798823387,0.430894309,Interoceptive,2.888888889,3.232401639,0.336,Head,3.3125,4.457954648,0.22638823,Interoceptive,16,17,0.941176471,18,19,0.947368421,42.5,35.5,PN_Sample_728.csv,MN_sample_728.csv
ELATION,1.764705882,0.235294118,0.588235294,3.235294118,0.294117647,2.176470588,0.571428571,0.714285714,2.904761905,1.666666667,0.714285714,1.985239651,0.562295715,1.121317502,2.13686136,0.587867532,1.975958442,1.028174527,1.146423008,1.921061215,1.852925615,1.146423008,3.235294118,3.681865648,0.361702128,Interoceptive,2.904761905,3.109110272,0.355072464,Head,3.235294118,4.308264047,0.201808932,Interoceptive,17,17,1,21,21,1,34.94117647,36.28571429,PN_Sample_302.csv,MN_sample_302.csv
