file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_2_dpr_weibull_N1000_r13.log      ,  9841284.126183,  9702009.657579,   139274.468604, 4487717.507260,     24490,            19,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r14.log      , 10594312.497248, 10444290.961814,   150021.535434, 4734261.267059,     26011,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r15.log      , 11323150.917108, 11177513.499181,   145637.417927, 4904827.169712,     26795,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r16.log      , 12050021.038532, 11904842.010328,   145179.028204, 5051144.807697,     27854,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r17.log      , 12774019.209786, 12633849.182509,   140170.027277, 5186557.332706,     28114,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r18.log      , 13522486.054180, 13385633.975475,   136852.078705, 5379911.794314,     29318,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r19.log      , 14274344.153930, 14125054.456949,   149289.696981, 5648942.912943,     30375,            21,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r20.log      , 14965454.570989, 14826225.594845,   139228.976144, 5613828.708384,     31294,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r21.log      , 15760155.261400, 15596411.237307,   163744.024093, 6039478.919063,     31829,            22,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r22.log      , 16449191.586469, 16294784.614885,   154406.971584, 5972780.786663,     33320,            21,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r23.log      , 17189627.727787, 17029150.808812,   160476.918975, 6081053.336220,     34200,            22,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r24.log      , 17867441.617922, 17727697.853425,   139743.764497, 5941731.774026,     34327,            20,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r25.log      , 18689832.440194, 18522397.015008,   167435.425186, 6493397.850192,     35902,            23,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_weibull_N1000_r26.log      , 19386441.008590, 19227435.306326,   159005.702264, 6425247.297388,     36454,            22,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r2.log        ,  7180228.014165,  2053957.923657,  5126270.090508, 1568918.970461,     23419,           656,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r3.log        ,  3962169.920337,  2450504.491695,  1511665.428642, 1772071.397714,     12870,           197,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r4.log        ,  4014154.247376,  3111034.532940,   903119.714436, 2055067.392091,     13074,           117,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r5.log        ,  4601688.225486,  3817989.287324,   783698.938162, 2372567.702659,     14560,           100,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r6.log        ,  5316222.786989,  4551402.941924,   764819.845065, 2715526.290890,     16476,           101,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r7.log        ,  5928208.742166,  5251690.995053,   676517.747114, 2906885.641330,     17897,            89,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r8.log        ,  6589872.165361,  5964574.695501,   625297.469860, 3002934.162462,     19488,            79,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r9.log        ,  7327615.648027,  6680423.975840,   647191.672187, 3329938.528545,     20851,            83,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r10.log       ,  8005617.486105,  7402480.416200,   603137.069905, 3448558.961598,     22206,            78,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r11.log       ,  8710446.232379,  8122829.531332,   587616.701046, 3583015.813906,     23390,            77,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_weibull_N200_r12.log       ,  9433052.734901,  8842889.230879,   590163.504023, 3791317.304431,     24738,            78,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
